traffic,cpu,memory,utilization
1265,15,45,0.12946834357575054
3699,1,45,0.95
2817,15,41,0.1596475920575166
3253,5,37,0.5823150779329619
4226,6,36,0.6278443745370536
3155,14,60,0.35619677295062896
759,11,2,0.13490922963743
4742,12,19,0.3306128399922262
2682,14,53,0.1555787560769283
1229,7,58,0.10929758069925537
2374,3,32,0.5850943021283572
4566,7,47,0.5498170777779353
1568,4,50,0.22032876100269777
2202,10,7,0.28248952081875733
3366,11,7,0.2148979102934126
2571,14,43,0.21797904397134693
1251,6,20,0.1681682988952702
192,5,33,0.061100608042416855
2666,4,43,0.4923359466435016
1381,6,58,0.2214720428116869
3000,13,31,0.1995276410227008
2899,12,27,0.2996442101932677
3277,3,4,0.8472415459266274
4611,3,34,0.95
2704,5,51,0.3999424226216166
3981,11,32,0.20058650913757448
2513,5,48,0.37720446284366976
1644,9,21,0.10502929352030535
3630,15,5,0.2005317889385968
2746,4,33,0.5747007744499734
4884,5,19,0.7400136369675152
2158,12,11,0.21057163931693118
4614,9,23,0.4568188880928101
1245,4,55,0.3063257381536849
1010,13,52,0.12505854082555096
3406,15,18,0.14139525925571583
1666,15,43,0.06433536850546756
2495,3,58,0.7130865380685792
3105,7,5,0.4349534296914388
4607,7,58,0.5650360706878653
4348,8,38,0.4534861140272619
191,4,8,0.05
4092,4,52,0.7876183389883098
430,14,52,0.08436931833003553
1054,14,9,0.05
3880,9,2,0.36314918689175046
2701,10,57,0.3112082973199363
3077,7,9,0.34958734308973377
4389,3,20,0.95
629,15,18,0.05
2992,13,42,0.1281386023771104
1366,9,53,0.1445986319223161
1573,13,56,0.05
4834,5,49,0.8795169436300764
1697,4,10,0.2520670962973833
2625,1,52,0.95
4893,9,17,0.4282129132403632
3861,6,54,0.5936369338455508
2842,11,59,0.18101054205379977
4735,2,60,0.95
4525,13,46,0.22597693963552237
569,7,52,0.05
3930,3,38,0.95
633,15,28,0.12873105872063928
4662,6,3,0.7098763920706699
4155,8,37,0.4367005200321403
3779,3,13,0.95
4187,13,51,0.25271103656765653
861,12,36,0.05
990,12,32,0.09534860826541768
2455,5,54,0.3446428442411163
2055,14,58,0.15124948142395112
3071,6,20,0.4259732931275663
1772,1,27,0.95
2936,10,55,0.2719635171443087
3744,7,37,0.38629573517445664
2397,4,5,0.5389438434818025
4161,10,49,0.424858479340741
3266,11,44,0.2877370063674838
1419,15,62,0.05
283,7,32,0.07898034646154595
1383,7,59,0.18853330422402326
2946,11,59,0.1305673486155581
2333,5,14,0.3786171862611933
4188,8,54,0.47858654274482015
1532,8,44,0.15702305904152863
3240,5,40,0.5678127845346607
1896,5,60,0.2881855381414431
4822,7,47,0.5898217596944076
2155,6,5,0.36242990324127755
3436,4,41,0.7417439576085355
882,2,45,0.3812359963350692
1607,8,14,0.17316434428101535
4970,3,58,0.95
3954,2,42,0.95
776,12,10,0.05
1930,15,3,0.11698001842665881
4190,10,36,0.2506516750861887
4406,7,54,0.5888290125656317
1460,10,13,0.09625963877548868
4685,6,18,0.5917782903082024
2786,8,5,0.3907037499225623
290,13,60,0.05
942,14,63,0.11039823520855596
434,6,15,0.05
1210,7,22,0.2007719160247416
678,2,42,0.3188392556222611
161,10,9,0.05
486,14,34,0.05
1269,2,63,0.58138476818584
2300,6,46,0.30964675389808183
4814,9,29,0.5046372416842136
1783,14,4,0.08863833924104941
586,3,63,0.1590851308198539
3832,11,15,0.3083400062866294
640,10,20,0.1522433078609923
2160,14,60,0.08831045695287668
4346,14,7,0.23768694829526624
1338,13,37,0.058463693741910516
1090,8,21,0.08202361972941044
4567,15,2,0.25076116182674646
2399,5,61,0.45567889821491864
4007,13,11,0.23824299289123427
4388,6,14,0.7035298131613977
1180,6,13,0.22972214799151686
297,11,12,0.05
2294,12,37,0.12269306070739339
1698,10,18,0.1785628566862521
1700,11,48,0.20315585497503647
3792,13,54,0.29496448843562995
3965,3,30,0.95
783,11,4,0.051758981611597775
3183,11,30,0.16856233381281416
4089,5,11,0.6156354171835258
432,12,54,0.07807545875556204
1871,1,47,0.95
4300,2,20,0.95
2821,10,54,0.17621295106478602
906,15,5,0.11816322471336183
1164,3,58,0.38872730604509687
988,4,47,0.30979750386091043
3023,13,39,0.23747774582329415
420,9,13,0.05
4057,1,32,0.95
2482,3,63,0.5966286313166997
3331,3,59,0.8160532925836531
2411,13,3,0.1683675009048408
3701,15,50,0.24557399840273447
1600,13,2,0.05
1668,6,18,0.12262046813428423
3381,5,26,0.5420017185035085
1619,3,6,0.4758977922062293
2018,4,49,0.4196522351385824
4189,11,15,0.3003581678176816
1965,7,53,0.17360338884559925
1505,3,11,0.4010470625646611
2823,9,22,0.31138026498923493
104,8,26,0.05
1268,13,36,0.09772283998890524
2498,2,4,0.95
2730,5,61,0.5542624602766433
447,14,19,0.12110906765856003
4320,4,57,0.95
1913,12,56,0.08996031564535009
3442,13,51,0.16097769519975144
2674,5,37,0.47293640241621354
3925,3,40,0.95
4693,10,34,0.3929205524538797
152,15,49,0.05
248,11,18,0.05
602,1,41,0.48108671529807623
969,8,7,0.08174503915922815
3621,9,35,0.3280334083953171
4414,8,27,0.3800007708378116
3971,4,43,0.7964621417671951
1400,12,32,0.17116715899452858
2599,2,50,0.95
4133,4,52,0.933350275258597
3389,14,29,0.14248854684079515
4933,9,37,0.4693905029042567
3953,10,14,0.2757597606491332
2551,9,22,0.342412428141633
4485,5,60,0.6916000625949883
438,5,27,0.12394666041137298
2924,10,52,0.22340929502663454
1793,3,32,0.5566906586258317
1086,14,17,0.05
3590,15,32,0.1738957409388611
2833,6,14,0.4255591827294435
3867,7,31,0.45631263268022515
4176,12,33,0.29872753864911533
2106,15,6,0.09630566271067713
3207,10,13,0.2574906281512924
4568,14,40,0.2595636809301975
3430,15,60,0.1530222385698432
3141,12,42,0.3195745638060379
630,9,38,0.14045143203294982
1023,7,5,0.19390132506383895
4218,3,43,0.95
340,12,49,0.07451107080050476
1996,13,44,0.09415384810149265
3424,7,30,0.3540858535525441
913,13,42,0.12315485179873309
4850,1,57,0.95
882,2,6,0.43276649462356304
4155,4,58,0.8886845259274851
107,7,12,0.05
3873,15,31,0.15837685091544326
4770,9,10,0.47210836583156757
3239,15,50,0.2235343855064334
3889,5,29,0.6788852234344548
4151,15,23,0.1834259998310641
617,8,12,0.07834275543538537
3290,7,22,0.4080992829346006
3202,5,7,0.5026845244267883
4678,13,27,0.36979812180582483
2816,3,17,0.7776582598322408
678,3,52,0.26731076699429457
4582,13,15,0.3161351828725581
4607,6,36,0.6352562179169403
1965,10,43,0.17306976522839976
1476,11,54,0.05
3038,4,56,0.6355695537932927
1005,3,37,0.16544840907596414
1064,4,23,0.19859453316260872
2076,3,54,0.5998418482975909
4859,13,3,0.2946988518023657
1987,15,14,0.18937986202221352
2547,12,12,0.18080040560006602
1091,15,13,0.096947619340611
3656,15,34,0.20057147597794536
4059,10,23,0.36039720653294693
3704,11,54,0.2690859063682515
1183,11,10,0.12474562135200831
534,13,45,0.0964765263127331
120,12,8,0.05
3022,6,18,0.4926675768244083
2025,13,62,0.12008026539891431
1572,7,11,0.2556235018137498
1199,4,39,0.2926345027386742
2737,3,60,0.7525388708477608
489,3,40,0.17480072580339157
3513,11,52,0.3038237080050028
2715,3,47,0.802183189832836
1454,9,26,0.05
4621,11,28,0.29759912205505384
105,11,31,0.05
290,14,31,0.05
247,14,44,0.05
4600,12,35,0.3001316124137844
4453,15,34,0.2893218392298663
3650,3,33,0.9085953327854184
4205,3,59,0.95
1210,8,43,0.10128305086200345
3933,4,13,0.9243812351053282
724,7,42,0.13253301206546228
4225,3,24,0.95
2275,8,59,0.32157889489965275
3249,3,30,0.8541641664110265
1178,5,44,0.1601927233229009
3651,1,2,0.95
2452,12,21,0.17637033990492787
645,5,11,0.12838050725125896
1295,6,62,0.16254895444695858
2169,7,20,0.29300409371996317
3458,2,60,0.95
2538,2,24,0.95
716,14,22,0.08347884146797953
4344,9,58,0.3694461904615305
3443,15,44,0.13254825944018864
1911,15,36,0.1599995666932728
271,10,60,0.05
4242,1,49,0.95
725,2,33,0.2889831774694598
4163,2,55,0.95
2354,15,11,0.10017595519735756
552,13,3,0.05900498666888952
1518,15,52,0.1421921698708544
853,10,37,0.05
3472,7,49,0.36909704641568164
2823,6,7,0.352449505931643
3110,9,44,0.17066124787844256
3011,11,18,0.1860557944801792
1325,15,16,0.1352100226286217
267,7,55,0.05
3785,3,37,0.95
185,3,25,0.05875546303940612
1777,1,58,0.95
2082,8,41,0.1754002821712609
1586,1,57,0.95
541,11,62,0.07909045886885542
370,14,30,0.05
443,2,51,0.17730689446253822
1306,11,15,0.06938258289919717
3181,12,59,0.24523664150609442
1357,7,3,0.2355757776672362
2391,1,49,0.95
1632,12,23,0.19397462337178173
3522,4,48,0.728559595590249
4462,9,54,0.3326523990807083
1753,8,7,0.14645931340946655
338,15,10,0.0553855546765704
1014,11,13,0.07337206992728186
1538,14,43,0.09737466296042609
3116,13,40,0.177765486029307
1560,8,6,0.13503895886147368
3179,12,59,0.2783981891946238
2358,3,56,0.748259102964651
466,5,41,0.05412018387905247
3091,15,60,0.14026605453517405
3841,4,45,0.8433672679293983
185,11,2,0.09223327998147282
2593,12,11,0.2355801604467452
4815,8,12,0.5988248447823
231,11,28,0.07577539458822179
1003,7,24,0.16069539409948552
3556,14,21,0.2751797453044304
1321,7,6,0.18034780812782453
1863,10,14,0.162316097312115
2904,10,51,0.2717818418899243
1326,7,11,0.1851994215597673
1384,1,54,0.95
789,13,58,0.07817176555461569
4882,15,50,0.2808213274752733
4981,7,52,0.6189924717788199
4535,4,37,0.947697547295622
4607,12,42,0.3417561014141921
2096,3,51,0.5991620980082704
4481,13,17,0.23290733324297716
1209,12,8,0.05
529,13,33,0.05
4226,15,26,0.30645344904298094
3881,5,45,0.6466766905833846
702,2,27,0.3094027463917763
539,8,37,0.05599224499017969
1084,12,54,0.05
2018,12,29,0.13179328276562108
4607,9,45,0.42716524267406
627,5,13,0.05
4505,3,27,0.95
3096,10,5,0.27572316113019724
3567,7,45,0.4075369022731961
1461,1,24,0.95
803,10,41,0.08661190707287715
762,3,25,0.25688047667820013
464,9,32,0.06267612341648254
1022,2,63,0.4462179858506638
3956,11,31,0.191535728615074
275,14,4,0.05
1035,9,17,0.09082864199696754
481,11,35,0.05
405,1,39,0.3251670606640309
4797,4,29,0.95
2490,12,50,0.1734928375604692
2303,10,45,0.12625984409783164
4907,13,42,0.33870544493307403
1565,6,49,0.12103941442389114
3371,15,8,0.21687963401154284
502,13,9,0.05
4809,7,8,0.667453940318678
2770,15,54,0.08137673030729743
1901,15,38,0.10393895096052215
2750,3,56,0.7084192396318331
276,9,8,0.05
4644,4,51,0.95
842,5,19,0.12060766123734033
2448,8,49,0.19505644746352188
4502,15,40,0.2815392897938893
850,12,22,0.05
968,15,35,0.05
4162,14,50,0.2306837228752835
4067,3,58,0.95
313,8,28,0.0905517740603477
1717,14,9,0.05
2630,14,35,0.15981874310845828
3433,11,19,0.2733070225106566
1697,1,52,0.95
611,8,53,0.05
352,14,42,0.05
4233,13,13,0.2553861401711521
728,15,23,0.05
3576,11,52,0.2864965655655172
1086,11,63,0.1412714618953682
1825,15,41,0.10441558775093546
2193,12,23,0.13669925149267606
1801,10,9,0.05
404,8,43,0.056884589331550856
4178,6,29,0.5406631216648861
2380,5,51,0.38021016153689147
4440,9,48,0.3742218021456617
2907,6,57,0.39298946239130084
2986,15,33,0.17637591018546434
3554,1,12,0.95
1124,12,22,0.13057273627403562
4412,6,27,0.6024822271083813
3075,1,15,0.95
606,6,16,0.1459326204891137
4956,3,15,0.95
3051,6,13,0.48823660216186915
1153,13,37,0.12082748311239178
2774,6,4,0.5070367794236882
2667,1,45,0.95
2004,13,58,0.07517692533289674
4470,9,59,0.4511035729930019
4687,8,8,0.5067955303558141
2994,15,40,0.1477971651687091
1200,15,55,0.05
3761,2,58,0.95
1736,2,52,0.6163956564674438
1555,5,47,0.13183748274711576
3713,15,2,0.2102880276252437
138,10,40,0.05
3184,2,26,0.95
4339,11,32,0.3114040177984491
2831,1,23,0.95
2515,2,11,0.95
858,5,19,0.1279908572385069
4442,11,14,0.3384214775394574
3216,15,9,0.22568143936074309
864,10,10,0.05478797240652386
2522,14,59,0.19458425238413132
1414,7,16,0.1864960668570857
4402,5,9,0.7778222478182788
4095,1,58,0.95
4129,7,34,0.5171654856456795
3793,6,36,0.5223541870045273
3285,7,20,0.41596518851796394
2966,2,31,0.95
1417,5,10,0.2550897874154242
800,14,20,0.08746228913875709
4483,8,48,0.4191773133034554
2301,13,47,0.2118069418694662
1693,12,27,0.11452948702302661
4087,7,2,0.5057220426402684
4245,6,4,0.5294436415938284
1330,13,35,0.05
2712,6,26,0.4373550796791941
3237,12,31,0.21794783529778827
2008,1,2,0.95
1890,1,60,0.95
3028,7,19,0.3169128162280065
1188,3,34,0.41658760291516483
2481,6,10,0.3409072230585986
4227,12,8,0.29922822144331707
3045,5,31,0.49881552144171903
3669,3,14,0.9478036826234943
1265,6,18,0.2027497020357513
700,3,14,0.21549710940340716
2125,8,14,0.26606829337290744
1684,14,43,0.059622369607534524
1087,15,61,0.05
2065,7,39,0.274435690792584
1539,9,38,0.2078279156634868
4715,5,11,0.7054569845714568
968,12,15,0.05
2163,15,44,0.0926191064113209
1229,1,6,0.9494956173110142
4478,11,37,0.3196000597491467
4556,10,36,0.3985457209927384
3829,15,47,0.2492121455632677
2034,11,46,0.1810970249947324
1176,8,57,0.11501473796246857
1739,2,24,0.7885463198028485
1492,6,6,0.11183796100548161
130,1,45,0.05553887146873697
803,6,58,0.11318556554035542
968,4,29,0.16323384744750352
332,5,24,0.05
1050,15,43,0.08240771375543729
158,10,35,0.05
2918,7,32,0.3200072297547184
3700,13,8,0.2240376428239184
3249,6,8,0.4950259704074827
401,1,5,0.36586388258871966
2950,9,45,0.3133731061682537
3044,6,33,0.43033449751315195
2023,6,29,0.28975903489107985
416,9,57,0.09676778437188688
1988,12,5,0.09520114914635447
2815,10,40,0.2940647632096811
4885,5,53,0.8227642496943592
1981,11,46,0.15253256594954415
3998,15,9,0.19678391183209662
4213,6,15,0.645673942586209
1278,6,31,0.21968596834673892
3955,7,4,0.40316820837316647
4973,9,3,0.4766879279106169
4555,5,11,0.7230145090999827
431,5,7,0.05844738342943438
627,4,56,0.055112834972227034
2159,10,8,0.1877486979128367
1198,4,17,0.2599271841319444
311,12,7,0.05
1814,8,17,0.1686789557447719
2788,13,28,0.1649050312805034
2430,2,57,0.9184133144136207
3366,10,13,0.3286199684840511
1132,8,23,0.05
1432,2,16,0.6165909422994875
1940,15,23,0.09647330070408953
4786,1,36,0.95
2238,10,61,0.1940765059852225
4651,13,49,0.24893678633083094
4191,15,51,0.2611058268911209
543,9,16,0.05
4274,11,24,0.31239186424590004
1598,8,39,0.17789626188540575
1026,6,50,0.20025257168699434
722,4,3,0.132590678318661
1579,2,3,0.6766276007899833
3137,8,50,0.33734649768609914
3485,3,20,0.9467130854128712
3418,10,6,0.25554295394755533
333,4,5,0.05
1717,5,29,0.3112871878966038
2791,13,19,0.14915315546053667
2130,4,41,0.3804185048603622
486,11,42,0.05
1734,8,57,0.2296000222886717
4233,9,56,0.4502856707224471
1284,14,59,0.05
2067,14,51,0.12919942653633315
340,14,32,0.05
661,1,23,0.574679483317291
2099,2,12,0.8703504592961898
2029,12,49,0.22120235541614547
2879,4,17,0.6627683788932492
1775,1,5,0.95
2615,11,22,0.17734142514915868
1777,6,42,0.26368167315093954
4241,15,46,0.25951771099754883
3846,12,26,0.2695890901763256
3456,5,21,0.5828375558150984
1751,13,9,0.18876580648963742
4277,7,44,0.5870272464331888
3941,12,54,0.3126837084624149
2541,6,10,0.399021623931983
4985,14,19,0.3393425116955054
694,14,32,0.05
2712,3,53,0.7758040146071866
4196,5,36,0.7123417860283056
1596,3,56,0.5048405560409592
3655,9,31,0.3530354159217495
4961,2,19,0.95
4866,6,20,0.669779683174682
3458,9,42,0.35486151513088326
1701,10,25,0.15534767202874575
1014,7,51,0.08310169497495973
1944,5,23,0.36022772522284924
2095,2,49,0.9248809933340286
194,2,15,0.05
592,4,20,0.05
3169,10,61,0.2759108622431297
249,12,30,0.05
1146,2,23,0.43210529010062737
2903,12,31,0.2159560113986035
498,13,16,0.05
4576,13,22,0.19147301384075918
651,8,27,0.07681084613379274
394,10,37,0.05
1243,7,13,0.17660292613558395
555,7,8,0.05
1653,3,12,0.4768162940065624
268,7,59,0.09057975648545047
4905,8,40,0.49002794338950806
2046,5,21,0.33454969443859534
353,1,36,0.35661878967047467
2476,15,5,0.1658619556697213
1420,1,3,0.95
2983,12,21,0.28066321425011775
3707,11,48,0.27027572620811946
2225,14,21,0.1210098256145775
3596,4,13,0.7040747654336583
2340,2,54,0.95
500,7,18,0.05
2256,13,19,0.21188386359430472
2476,3,41,0.6594207741617574
462,12,25,0.054937106688697154
4038,4,9,0.8433472493839009
3951,9,38,0.391594220785187
3512,2,57,0.95
2406,12,42,0.17169790675862145
184,8,31,0.05
1924,1,21,0.95
3985,3,53,0.95
407,4,24,0.06959016283414804
4457,14,38,0.20927779116416886
2021,6,60,0.3132105986458872
730,1,11,0.6213417911918215
4875,14,34,0.35777091979004366
2471,8,25,0.2847154378102113
3400,2,37,0.95
3767,5,57,0.7144470494548765
826,6,17,0.1006501138171328
1748,8,51,0.17687543370092026
4412,3,29,0.95
1369,12,13,0.09906196156948113
4643,9,21,0.4097697505744956
418,12,48,0.05
3575,5,19,0.5646550763697781
2878,8,38,0.19888162876068957
3158,4,59,0.6903834154656014
4234,12,27,0.25768021547637965
1702,9,47,0.08479442789706286
2356,8,57,0.2894003361060617
929,5,60,0.08299479738534117
955,3,8,0.32168092136062926
2748,1,44,0.95
1958,15,48,0.13111495423334205
1202,5,22,0.14133922578364444
2581,5,44,0.33878165914751407
1920,4,33,0.3639136313330136
2179,10,8,0.05462386961110682
3258,10,54,0.15458688183741232
2540,8,24,0.3073235064235674
3784,3,21,0.95
1355,12,21,0.10004278860485684
3057,10,33,0.2563743705979886
3751,9,27,0.31728316984033894
2339,3,37,0.6945606264680364
2039,4,60,0.34752042327353616
369,6,25,0.060810884823748905
4930,9,2,0.5485122079615623
4164,10,59,0.35519620973504307
3875,2,54,0.95
1212,2,29,0.5816613012167242
748,2,27,0.4070742899501315
1279,5,35,0.2883105788878884
2242,6,27,0.30718029633616056
116,3,37,0.07454507521130929
216,3,6,0.13605252951947966
1645,2,57,0.6607551106044601
3251,11,3,0.20225067796145535
2793,6,33,0.40905437697978325
4189,1,35,0.95
1376,9,51,0.06768588664910943
3340,15,31,0.15771389642032607
3888,11,25,0.25228236735651133
471,10,29,0.05
2907,4,47,0.6134271152717776
255,14,4,0.05
2761,2,54,0.95
564,13,51,0.05563622526877079
4978,12,55,0.3549313794811634
4999,6,11,0.6436893476416108
4415,5,7,0.7372145118409321
1873,3,35,0.5337615006718095
216,13,32,0.05
2203,3,53,0.6564842835722587
1474,5,44,0.28655355231826424
3303,4,51,0.6903215034809429
4503,5,47,0.7059484083914699
3646,2,59,0.95
4077,11,53,0.3193865944555549
4417,1,14,0.95
1296,5,62,0.10114634663571842
3511,11,60,0.27114720705137724
896,1,40,0.7393512277431971
3992,3,54,0.95
250,8,59,0.05
3349,15,21,0.23175167406280114
211,11,33,0.05
782,8,11,0.06824991637223092
1261,9,27,0.13661842167877636
2479,1,20,0.95
260,4,30,0.055451573602457116
1525,6,62,0.18435155584467688
3761,7,14,0.43690972828651364
377,5,55,0.06416760317192757
3491,13,35,0.31486876339386755
1656,7,21,0.20284174231661875
4692,11,45,0.3887713525931103
2015,15,41,0.15509207493713031
4850,10,19,0.4053623941076283
3207,8,58,0.40254968621776704
402,10,35,0.05
4633,6,49,0.6590944927861554
2873,11,9,0.27299414082492274
4381,4,17,0.9384889011503177
3345,1,41,0.95
4868,11,24,0.3832450688181524
1100,5,33,0.18130591564394213
3934,10,63,0.3312687237829701
4106,10,14,0.32643073338359563
4878,10,27,0.44873260254858804
1818,4,39,0.3716437223895751
3930,5,2,0.7190724800116272
3281,4,3,0.6912421892146361
2982,9,40,0.2464069682677909
1098,3,14,0.401585235615771
384,3,28,0.06716184421809153
520,15,5,0.05
2260,10,42,0.20481479941480013
3165,7,52,0.30263321993218995
2375,2,21,0.95
1594,9,4,0.1178994117595944
3984,8,24,0.5281565630526666
4723,12,3,0.3159342541420315
2643,14,17,0.10704884058320582
4226,6,11,0.6043383156951275
4357,14,29,0.26461862526071694
1941,13,45,0.1649788271832974
4900,9,19,0.4105445430027985
821,11,3,0.13892911952673886
1501,3,15,0.4353641532358335
545,4,45,0.07710270075241957
2891,7,21,0.350028959859012
4622,1,57,0.95
3867,13,57,0.27267909537738405
2651,1,57,0.95
2067,1,41,0.95
3988,12,24,0.20887077438378968
4916,8,55,0.5229611706645567
2831,13,61,0.20044687024420618
2729,6,8,0.24575677232288176
2064,3,46,0.5875064069456654
1157,10,48,0.0593640423933082
4931,7,15,0.5261739760770621
857,6,38,0.0879034327281917
1895,5,9,0.3186322768331259
1743,3,51,0.47952248930795666
4949,14,6,0.18267378063587303
123,4,24,0.09816445195358892
1339,15,42,0.1067032803828662
4250,13,11,0.2800326131310396
3197,13,50,0.11959850341875677
1404,11,28,0.06516362046300507
2642,11,58,0.19681833946752428
3812,1,36,0.95
4055,9,2,0.42947696623274917
4629,5,8,0.8966175123068254
4403,2,48,0.95
4328,12,52,0.26789080327459325
1405,11,9,0.1439571655462087
4564,9,12,0.3731189226369086
3274,12,35,0.24522255315164387
3728,7,53,0.5511983278210943
881,14,29,0.05
666,14,35,0.05
4722,8,44,0.42240791672892997
4232,13,21,0.278600484380049
4373,3,29,0.95
738,14,50,0.05
3800,7,62,0.38502324578905056
4267,11,43,0.3757886029693433
2499,1,38,0.95
2770,6,4,0.45291066875356184
1272,10,10,0.11681321123729237
1820,6,53,0.23015934985835634
204,11,23,0.05
1782,10,26,0.18058390849732686
